Gradient,RF Heat Load,Pressure,Q0
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
16.9983,14.09564115881758,32.5095,27039096391.523533
17.0086,14.09564115881758,32.5095,27078717898.457783
17.0086,14.09564115881758,32.5095,27078717898.457783
17.0086,14.09564115881758,32.5095,27078717898.457783
17.0086,14.09564115881758,32.5095,27078717898.457783
17.0086,14.09564115881758,32.5095,27078717898.457783
17.0086,14.09564115881758,32.5095,27078717898.457783
17.0086,14.09564115881758,32.5095,27078717898.457783
17.0086,14.09564115881758,32.5095,27078717898.457783
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9969,14.09564115881758,32.5095,27033714294.525948
16.9869,14.09564115881758,32.5095,26995294044.309757
16.9869,14.09564115881758,32.5095,26995294044.309757
16.9869,14.09564115881758,32.5095,26995294044.309757
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
16.9998,14.09564115881758,32.5095,27044863813.523087
